Sujet	Bloc	Stim	Hits	FA	Miss	RC	RT	Diss	m_ppo	m_td	m_iti	t_pi	t_ra	t_td	m_density	Uncertainty
1	3	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
1	3	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
1	4	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
1	4	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
1	4	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
1	4	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	6221.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	6001.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	2769.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	2375.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	2956.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1328.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2831.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2819.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
1	4	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
1	4	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
1	4	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
1	4	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
1	4	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1974.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	3151.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	1848.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2063.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2219.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2133.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1442.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	2240.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
1	4	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
1	4	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
1	4	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
1	4	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
1	4	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	3831.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	3828.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2492.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	3269.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	3036.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	4985.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1961.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1980.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	1	0	0	0	6101.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
1	4	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
1	4	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
1	4	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
1	4	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
1	4	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	3783.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	2806.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	2343.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	2056.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	1981.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1865.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	2109.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
1	4	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
1	5	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
1	5	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
1	5	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
1	5	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	4041.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	3121.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	3123.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	1971.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	2605.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1896.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2065.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	3062.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
1	5	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
1	5	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
1	5	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
1	5	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
1	5	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	2138.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1968.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	1803.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	1876.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2587.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2994.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1345.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1604.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
1	5	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
1	5	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
1	5	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
1	5	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
1	5	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2878.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	3457.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2860.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2804.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	5169.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	4347.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1908.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	2867.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	1	0	0	0	5955.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
1	5	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
1	5	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
1	5	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
1	5	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
1	5	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	2966.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	3175.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	1419.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	4012.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	2212.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	1602.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	2821.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	2130.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
1	5	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
2	1	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
2	1	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
2	1	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
2	1	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
2	1	mask_ppo_128_td_002_iti_11_target_fq_1000_td_01_r_1	1	0	0	0	2950.0	80.0	128.0	0.02	1100.0	1000.0	1.0	0.1	37.0	884.0
2	1	mask_ppo_128_td_002_iti_11_target_fq_2045_td_01_r_1	1	0	0	0	1982.0	80.0	128.0	0.02	1100.0	2045.0	1.0	0.1	37.0	884.0
2	1	mask_ppo_128_td_002_iti_11_target_fq_2924_td_01_r_1	1	0	0	0	1488.0	80.0	128.0	0.02	1100.0	2924.0	1.0	0.1	37.0	884.0
2	1	mask_ppo_128_td_002_iti_15_target_fq_1000_td_01_r_1	1	0	0	0	1831.0	80.0	128.0	0.02	1500.0	1000.0	1.0	0.1	36.0	927.0
2	1	mask_ppo_128_td_002_iti_15_target_fq_2045_td_01_r_1	1	0	0	0	1821.0	80.0	128.0	0.02	1500.0	2045.0	1.0	0.1	36.0	927.0
2	1	mask_ppo_128_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	1340.0	80.0	128.0	0.02	1500.0	2924.0	1.0	0.1	36.0	927.0
2	1	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
2	1	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
2	1	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
2	1	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
2	1	mask_ppo_32_td_002_iti_11_target_fq_1000_td_01_r_1	1	0	0	0	1879.0	80.0	32.0	0.02	1100.0	1000.0	1.0	0.1	9.0	221.0
2	1	mask_ppo_32_td_002_iti_11_target_fq_2045_td_01_r_1	1	0	0	0	1714.0	80.0	32.0	0.02	1100.0	2045.0	1.0	0.1	9.0	221.0
2	1	mask_ppo_32_td_002_iti_11_target_fq_2924_td_01_r_1	1	0	0	0	1659.0	80.0	32.0	0.02	1100.0	2924.0	1.0	0.1	9.0	221.0
2	1	mask_ppo_32_td_002_iti_15_target_fq_1000_td_01_r_1	1	0	0	0	2172.0	80.0	32.0	0.02	1500.0	1000.0	1.0	0.1	9.0	232.0
2	1	mask_ppo_32_td_002_iti_15_target_fq_2045_td_01_r_1	1	0	0	0	1565.0	80.0	32.0	0.02	1500.0	2045.0	1.0	0.1	9.0	232.0
2	1	mask_ppo_32_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	1073.0	80.0	32.0	0.02	1500.0	2924.0	1.0	0.1	9.0	232.0
2	1	mask_ppo_4_iti_03_td_002	0	0	0	1	0.0		4.0	0.02	300.0				1.0	21.0
2	1	mask_ppo_4_iti_07_td_002	0	0	0	1	0.0		4.0	0.02	700.0				1.0	25.0
2	1	mask_ppo_4_iti_11_td_002	0	0	0	1	0.0		4.0	0.02	1100.0				1.0	27.0
2	1	mask_ppo_4_iti_15_td_002	0	0	0	1	0.0		4.0	0.02	1500.0				1.0	29.0
2	1	mask_ppo_4_td_002_iti_11_target_fq_1000_td_01_r_1	1	0	0	0	1043.0	80.0	4.0	0.02	1100.0	1000.0	1.0	0.1	1.0	27.0
2	1	mask_ppo_4_td_002_iti_11_target_fq_2045_td_01_r_1	1	0	0	0	1288.0	80.0	4.0	0.02	1100.0	2045.0	1.0	0.1	1.0	27.0
2	1	mask_ppo_4_td_002_iti_11_target_fq_2924_td_01_r_1	1	0	0	0	1625.0	80.0	4.0	0.02	1100.0	2924.0	1.0	0.1	1.0	27.0
2	1	mask_ppo_4_td_002_iti_15_target_fq_1000_td_01_r_1	1	0	0	0	1788.0	80.0	4.0	0.02	1500.0	1000.0	1.0	0.1	1.0	29.0
2	1	mask_ppo_4_td_002_iti_15_target_fq_2045_td_01_r_1	1	0	0	0	1779.0	80.0	4.0	0.02	1500.0	2045.0	1.0	0.1	1.0	29.0
2	1	mask_ppo_4_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	1601.0	80.0	4.0	0.02	1500.0	2924.0	1.0	0.1	1.0	29.0
2	1	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
2	1	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
2	1	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
2	1	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
2	1	mask_ppo_64_td_002_iti_11_target_fq_1000_td_01_r_1	1	0	0	0	957.0	80.0	64.0	0.02	1100.0	1000.0	1.0	0.1	19.0	442.0
2	1	mask_ppo_64_td_002_iti_11_target_fq_2045_td_01_r_1	1	0	0	0	1058.0	80.0	64.0	0.02	1100.0	2045.0	1.0	0.1	19.0	442.0
2	1	mask_ppo_64_td_002_iti_11_target_fq_2924_td_01_r_1	1	0	0	0	1806.0	80.0	64.0	0.02	1100.0	2924.0	1.0	0.1	19.0	442.0
2	1	mask_ppo_64_td_002_iti_15_target_fq_1000_td_01_r_1	1	0	0	0	1692.0	80.0	64.0	0.02	1500.0	1000.0	1.0	0.1	18.0	464.0
2	1	mask_ppo_64_td_002_iti_15_target_fq_2045_td_01_r_1	1	0	0	0	1164.0	80.0	64.0	0.02	1500.0	2045.0	1.0	0.1	18.0	464.0
2	1	mask_ppo_64_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	993.0	80.0	64.0	0.02	1500.0	2924.0	1.0	0.1	18.0	464.0
2	1	mask_ppo_8_iti_03_td_002	0	0	0	1	0.0		8.0	0.02	300.0				3.0	42.0
2	1	mask_ppo_8_iti_07_td_002	0	0	0	1	0.0		8.0	0.02	700.0				2.0	51.0
2	1	mask_ppo_8_iti_11_td_002	0	0	0	1	0.0		8.0	0.02	1100.0				2.0	55.0
2	1	mask_ppo_8_iti_15_td_002	0	0	0	1	0.0		8.0	0.02	1500.0				2.0	58.0
2	1	mask_ppo_8_td_002_iti_11_target_fq_1000_td_01_r_1	1	0	0	0	1152.0	80.0	8.0	0.02	1100.0	1000.0	1.0	0.1	2.0	55.0
2	1	mask_ppo_8_td_002_iti_11_target_fq_2045_td_01_r_1	1	0	0	0	1400.0	80.0	8.0	0.02	1100.0	2045.0	1.0	0.1	2.0	55.0
2	1	mask_ppo_8_td_002_iti_11_target_fq_2924_td_01_r_1	1	0	0	0	2921.0	80.0	8.0	0.02	1100.0	2924.0	1.0	0.1	2.0	55.0
2	1	mask_ppo_8_td_002_iti_15_target_fq_1000_td_01_r_1	1	0	0	0	1780.0	80.0	8.0	0.02	1500.0	1000.0	1.0	0.1	2.0	58.0
2	1	mask_ppo_8_td_002_iti_15_target_fq_2045_td_01_r_1	1	0	0	0	1556.0	80.0	8.0	0.02	1500.0	2045.0	1.0	0.1	2.0	58.0
2	1	mask_ppo_8_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	1760.0	80.0	8.0	0.02	1500.0	2924.0	1.0	0.1	2.0	58.0
2	1	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
2	1	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
2	1	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
2	1	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
2	1	mask_ppo_96_td_002_iti_11_target_fq_1000_td_01_r_1	1	0	0	0	4906.0	80.0	96.0	0.02	1100.0	1000.0	1.0	0.1	28.0	663.0
2	1	mask_ppo_96_td_002_iti_11_target_fq_2045_td_01_r_1	1	0	0	0	4571.0	80.0	96.0	0.02	1100.0	2045.0	1.0	0.1	28.0	663.0
2	1	mask_ppo_96_td_002_iti_11_target_fq_2924_td_01_r_1	1	0	0	0	1882.0	80.0	96.0	0.02	1100.0	2924.0	1.0	0.1	28.0	663.0
2	1	mask_ppo_96_td_002_iti_15_target_fq_1000_td_01_r_1	1	0	0	0	1814.0	80.0	96.0	0.02	1500.0	1000.0	1.0	0.1	27.0	695.0
2	1	mask_ppo_96_td_002_iti_15_target_fq_2045_td_01_r_1	1	0	0	0	1235.0	80.0	96.0	0.02	1500.0	2045.0	1.0	0.1	27.0	695.0
2	1	mask_ppo_96_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	1220.0	80.0	96.0	0.02	1500.0	2924.0	1.0	0.1	27.0	695.0
